"","station","UTC","temp","node","day"
"2326","KW19",2016-07-13,31.3,"KWLine_outside",2016-07-13
"2327","KW23",2016-07-13,29.9,"KWLine_outside",2016-07-13
"2328","KW22",2016-07-13,28.9,"KWLine_outside",2016-07-13
"2329","KW21",2016-07-13,30.2,"KWLine_outside",2016-07-13
"2330","KW20",2016-07-13,31,"KWLine_outside",2016-07-13
"2331","KW24",2016-07-13,28.7,"KWLine_outside",2016-07-13
"2332","KW19",2016-07-14,31.4,"KWLine_outside",2016-07-14
"2333","KW23",2016-07-14,30,"KWLine_outside",2016-07-14
"2334","KW22",2016-07-14,29.3,"KWLine_outside",2016-07-14
"2335","KW21",2016-07-14,30.7,"KWLine_outside",2016-07-14
"2336","KW20",2016-07-14,31.3,"KWLine_outside",2016-07-14
"2337","KW24",2016-07-14,29,"KWLine_outside",2016-07-14
"2338","KW19",2016-07-15,31,"KWLine_outside",2016-07-15
"2339","KW23",2016-07-15,30,"KWLine_outside",2016-07-15
"2340","KW22",2016-07-15,29.8,"KWLine_outside",2016-07-15
"2341","KW21",2016-07-15,30.9,"KWLine_outside",2016-07-15
"2342","KW20",2016-07-15,31,"KWLine_outside",2016-07-15
"2343","KW24",2016-07-15,28.6,"KWLine_outside",2016-07-15
"2344","KW19",2016-07-16,30.7,"KWLine_outside",2016-07-16
"2345","KW23",2016-07-16,29.7,"KWLine_outside",2016-07-16
"2346","KW22",2016-07-16,29.8,"KWLine_outside",2016-07-16
"2347","KW21",2016-07-16,30.8,"KWLine_outside",2016-07-16
"2348","KW20",2016-07-16,30.7,"KWLine_outside",2016-07-16
"2349","KW24",2016-07-16,28.1,"KWLine_outside",2016-07-16
"2350","KW19",2016-07-17,30.4,"KWLine_outside",2016-07-17
"2351","KW23",2016-07-17,29,"KWLine_outside",2016-07-17
"2352","KW22",2016-07-17,29.5,"KWLine_outside",2016-07-17
"2353","KW21",2016-07-17,30.5,"KWLine_outside",2016-07-17
"2354","KW20",2016-07-17,30.4,"KWLine_outside",2016-07-17
"2355","KW24",2016-07-17,27.3,"KWLine_outside",2016-07-17
"2356","KW19",2016-07-18,30.2,"KWLine_outside",2016-07-18
"2357","KW23",2016-07-18,28.9,"KWLine_outside",2016-07-18
"2358","KW22",2016-07-18,28.8,"KWLine_outside",2016-07-18
"2359","KW21",2016-07-18,30.1,"KWLine_outside",2016-07-18
"2360","KW20",2016-07-18,30.2,"KWLine_outside",2016-07-18
"2361","KW24",2016-07-18,27,"KWLine_outside",2016-07-18
"2362","KW19",2016-07-19,29.9,"KWLine_outside",2016-07-19
"2363","KW23",2016-07-19,28.9,"KWLine_outside",2016-07-19
"2364","KW22",2016-07-19,28.5,"KWLine_outside",2016-07-19
"2365","KW21",2016-07-19,29.7,"KWLine_outside",2016-07-19
"2366","KW20",2016-07-19,29.9,"KWLine_outside",2016-07-19
"2367","KW24",2016-07-19,27.1,"KWLine_outside",2016-07-19
"2368","KW19",2016-07-20,29.7,"KWLine_outside",2016-07-20
"2369","KW23",2016-07-20,28.8,"KWLine_outside",2016-07-20
"2370","KW22",2016-07-20,28.7,"KWLine_outside",2016-07-20
"2371","KW21",2016-07-20,29.7,"KWLine_outside",2016-07-20
"2372","KW20",2016-07-20,29.6,"KWLine_outside",2016-07-20
"2373","KW24",2016-07-20,26.6,"KWLine_outside",2016-07-20
"2374","KW19",2016-07-21,29.1,"KWLine_outside",2016-07-21
"2375","KW23",2016-07-21,28.3,"KWLine_outside",2016-07-21
"2376","KW22",2016-07-21,27.9,"KWLine_outside",2016-07-21
"2377","KW21",2016-07-21,29,"KWLine_outside",2016-07-21
"2378","KW20",2016-07-21,29.1,"KWLine_outside",2016-07-21
"2379","KW24",2016-07-21,26.8,"KWLine_outside",2016-07-21
"2380","KW19",2016-07-22,28.9,"KWLine_outside",2016-07-22
"2381","KW23",2016-07-22,28.2,"KWLine_outside",2016-07-22
"2382","KW22",2016-07-22,27.7,"KWLine_outside",2016-07-22
"2383","KW21",2016-07-22,28.6,"KWLine_outside",2016-07-22
"2384","KW20",2016-07-22,28.9,"KWLine_outside",2016-07-22
"2385","KW24",2016-07-22,26.7,"KWLine_outside",2016-07-22
"2386","KW19",2016-07-23,29.1,"KWLine_outside",2016-07-23
"2387","KW23",2016-07-23,28,"KWLine_outside",2016-07-23
"2388","KW22",2016-07-23,27.4,"KWLine_outside",2016-07-23
"2389","KW21",2016-07-23,28.3,"KWLine_outside",2016-07-23
"2390","KW20",2016-07-23,29,"KWLine_outside",2016-07-23
"2391","KW24",2016-07-23,26.9,"KWLine_outside",2016-07-23
"2392","KW19",2016-07-24,29.4,"KWLine_outside",2016-07-24
"2393","KW23",2016-07-24,28.1,"KWLine_outside",2016-07-24
"2394","KW22",2016-07-24,27.2,"KWLine_outside",2016-07-24
"2395","KW21",2016-07-24,28.3,"KWLine_outside",2016-07-24
"2396","KW20",2016-07-24,29.2,"KWLine_outside",2016-07-24
"2397","KW24",2016-07-24,27.2,"KWLine_outside",2016-07-24
"2398","KW19",2016-07-25,29.5,"KWLine_outside",2016-07-25
"2399","KW23",2016-07-25,28,"KWLine_outside",2016-07-25
"2400","KW22",2016-07-25,27.2,"KWLine_outside",2016-07-25
"2401","KW21",2016-07-25,28.2,"KWLine_outside",2016-07-25
"2402","KW20",2016-07-25,29.3,"KWLine_outside",2016-07-25
"2403","KW24",2016-07-25,26.6,"KWLine_outside",2016-07-25
"2404","KW19",2016-07-26,29.4,"KWLine_outside",2016-07-26
"2405","KW23",2016-07-26,27.7,"KWLine_outside",2016-07-26
"2406","KW22",2016-07-26,27.3,"KWLine_outside",2016-07-26
"2407","KW21",2016-07-26,28.2,"KWLine_outside",2016-07-26
"2408","KW20",2016-07-26,29.4,"KWLine_outside",2016-07-26
"2409","KW24",2016-07-26,26.2,"KWLine_outside",2016-07-26
"2410","KW19",2016-07-27,29.4,"KWLine_outside",2016-07-27
"2411","KW23",2016-07-27,26.9,"KWLine_outside",2016-07-27
"2412","KW22",2016-07-27,26.6,"KWLine_outside",2016-07-27
"2413","KW21",2016-07-27,27.6,"KWLine_outside",2016-07-27
"2414","KW20",2016-07-27,29.3,"KWLine_outside",2016-07-27
"2415","KW24",2016-07-27,24.6,"KWLine_outside",2016-07-27
"2416","KW19",2016-07-28,29.5,"KWLine_outside",2016-07-28
"2417","KW23",2016-07-28,28.4,"KWLine_outside",2016-07-28
"2418","KW22",2016-07-28,25.9,"KWLine_outside",2016-07-28
"2419","KW21",2016-07-28,27.3,"KWLine_outside",2016-07-28
"2420","KW20",2016-07-28,29.3,"KWLine_outside",2016-07-28
"2421","KW24",2016-07-28,25.7,"KWLine_outside",2016-07-28
"2422","KW19",2016-07-29,29.5,"KWLine_outside",2016-07-29
"2423","KW23",2016-07-29,28.2,"KWLine_outside",2016-07-29
"2424","KW22",2016-07-29,26.9,"KWLine_outside",2016-07-29
"2425","KW21",2016-07-29,28.1,"KWLine_outside",2016-07-29
"2426","KW20",2016-07-29,29.4,"KWLine_outside",2016-07-29
"2427","KW24",2016-07-29,24.6,"KWLine_outside",2016-07-29
"2428","KW19",2016-07-30,29.7,"KWLine_outside",2016-07-30
"2429","KW23",2016-07-30,27.9,"KWLine_outside",2016-07-30
"2430","KW22",2016-07-30,27.4,"KWLine_outside",2016-07-30
"2431","KW21",2016-07-30,28.3,"KWLine_outside",2016-07-30
"2432","KW20",2016-07-30,29.6,"KWLine_outside",2016-07-30
"2433","KW24",2016-07-30,24.1,"KWLine_outside",2016-07-30
"2434","KW19",2016-07-31,30.1,"KWLine_outside",2016-07-31
"2435","KW23",2016-07-31,28.3,"KWLine_outside",2016-07-31
"2436","KW22",2016-07-31,25.7,"KWLine_outside",2016-07-31
"2437","KW21",2016-07-31,27,"KWLine_outside",2016-07-31
"2438","KW20",2016-07-31,29.9,"KWLine_outside",2016-07-31
"2439","KW24",2016-07-31,23.8,"KWLine_outside",2016-07-31
"2440","KW19",2016-08-01,30,"KWLine_outside",2016-08-01
"2441","KW23",2016-08-01,29,"KWLine_outside",2016-08-01
"2442","KW22",2016-08-01,26.9,"KWLine_outside",2016-08-01
"2443","KW21",2016-08-01,28.8,"KWLine_outside",2016-08-01
"2444","KW20",2016-08-01,29.9,"KWLine_outside",2016-08-01
"2445","KW24",2016-08-01,27.6,"KWLine_outside",2016-08-01
"2446","KW19",2016-08-02,29.9,"KWLine_outside",2016-08-02
"2447","KW23",2016-08-02,29.2,"KWLine_outside",2016-08-02
"2448","KW22",2016-08-02,28.8,"KWLine_outside",2016-08-02
"2449","KW21",2016-08-02,30.1,"KWLine_outside",2016-08-02
"2450","KW20",2016-08-02,29.9,"KWLine_outside",2016-08-02
"2451","KW24",2016-08-02,28.8,"KWLine_outside",2016-08-02
"2452","KW19",2016-08-03,29.9,"KWLine_outside",2016-08-03
"2453","KW23",2016-08-03,29.1,"KWLine_outside",2016-08-03
"2454","KW22",2016-08-03,29.1,"KWLine_outside",2016-08-03
"2455","KW21",2016-08-03,30.1,"KWLine_outside",2016-08-03
"2456","KW20",2016-08-03,29.9,"KWLine_outside",2016-08-03
"2457","KW24",2016-08-03,29.1,"KWLine_outside",2016-08-03
"2458","KW19",2016-08-04,29.9,"KWLine_outside",2016-08-04
"2459","KW23",2016-08-04,29.1,"KWLine_outside",2016-08-04
"2460","KW22",2016-08-04,29.1,"KWLine_outside",2016-08-04
"2461","KW21",2016-08-04,30.1,"KWLine_outside",2016-08-04
"2462","KW20",2016-08-04,29.8,"KWLine_outside",2016-08-04
"2463","KW24",2016-08-04,29.2,"KWLine_outside",2016-08-04
"2464","KW19",2016-08-05,29.9,"KWLine_outside",2016-08-05
"2465","KW23",2016-08-05,29.1,"KWLine_outside",2016-08-05
"2466","KW22",2016-08-05,29.2,"KWLine_outside",2016-08-05
"2467","KW21",2016-08-05,30.1,"KWLine_outside",2016-08-05
"2468","KW20",2016-08-05,29.8,"KWLine_outside",2016-08-05
"2469","KW24",2016-08-05,29.1,"KWLine_outside",2016-08-05
"2470","KW19",2016-08-06,30,"KWLine_outside",2016-08-06
"2471","KW23",2016-08-06,29.2,"KWLine_outside",2016-08-06
"2472","KW22",2016-08-06,29.2,"KWLine_outside",2016-08-06
"2473","KW21",2016-08-06,30.2,"KWLine_outside",2016-08-06
"2474","KW20",2016-08-06,30,"KWLine_outside",2016-08-06
"2475","KW24",2016-08-06,28.7,"KWLine_outside",2016-08-06
"2476","KW19",2016-08-07,30,"KWLine_outside",2016-08-07
"2477","KW23",2016-08-07,29.1,"KWLine_outside",2016-08-07
"2478","KW22",2016-08-07,29,"KWLine_outside",2016-08-07
"2479","KW21",2016-08-07,30,"KWLine_outside",2016-08-07
"2480","KW20",2016-08-07,29.9,"KWLine_outside",2016-08-07
"2481","KW24",2016-08-07,28.2,"KWLine_outside",2016-08-07
"2482","KW19",2016-08-08,29.9,"KWLine_outside",2016-08-08
"2483","KW23",2016-08-08,28.9,"KWLine_outside",2016-08-08
"2484","KW22",2016-08-08,29,"KWLine_outside",2016-08-08
"2485","KW21",2016-08-08,29.9,"KWLine_outside",2016-08-08
"2486","KW20",2016-08-08,29.8,"KWLine_outside",2016-08-08
"2487","KW24",2016-08-08,28.3,"KWLine_outside",2016-08-08
"2488","KW19",2016-08-09,29.9,"KWLine_outside",2016-08-09
"2489","KW23",2016-08-09,29,"KWLine_outside",2016-08-09
"2490","KW22",2016-08-09,29.1,"KWLine_outside",2016-08-09
"2491","KW21",2016-08-09,29.9,"KWLine_outside",2016-08-09
"2492","KW20",2016-08-09,29.8,"KWLine_outside",2016-08-09
"2493","KW24",2016-08-09,28.2,"KWLine_outside",2016-08-09
"2494","KW19",2016-08-10,30.3,"KWLine_outside",2016-08-10
"2495","KW23",2016-08-10,29.1,"KWLine_outside",2016-08-10
"2496","KW22",2016-08-10,29,"KWLine_outside",2016-08-10
"2497","KW21",2016-08-10,29.8,"KWLine_outside",2016-08-10
"2498","KW20",2016-08-10,30.2,"KWLine_outside",2016-08-10
"2499","KW24",2016-08-10,28.2,"KWLine_outside",2016-08-10
"2500","KW19",2016-08-11,30.6,"KWLine_outside",2016-08-11
"2501","KW23",2016-08-11,29.2,"KWLine_outside",2016-08-11
"2502","KW22",2016-08-11,28.8,"KWLine_outside",2016-08-11
"2503","KW21",2016-08-11,29.6,"KWLine_outside",2016-08-11
"2504","KW20",2016-08-11,30.3,"KWLine_outside",2016-08-11
"2505","KW24",2016-08-11,28.4,"KWLine_outside",2016-08-11
"2506","KW19",2016-08-12,30.4,"KWLine_outside",2016-08-12
"2507","KW23",2016-08-12,29.1,"KWLine_outside",2016-08-12
"2508","KW22",2016-08-12,28.8,"KWLine_outside",2016-08-12
"2509","KW21",2016-08-12,29.8,"KWLine_outside",2016-08-12
"2510","KW20",2016-08-12,30.2,"KWLine_outside",2016-08-12
"2511","KW24",2016-08-12,28.5,"KWLine_outside",2016-08-12
"2512","KW19",2016-08-13,30.4,"KWLine_outside",2016-08-13
"2513","KW23",2016-08-13,29.2,"KWLine_outside",2016-08-13
"2514","KW22",2016-08-13,29,"KWLine_outside",2016-08-13
"2515","KW21",2016-08-13,30,"KWLine_outside",2016-08-13
"2516","KW20",2016-08-13,30.4,"KWLine_outside",2016-08-13
"2517","KW24",2016-08-13,28.6,"KWLine_outside",2016-08-13
"2518","KW19",2016-08-14,30.4,"KWLine_outside",2016-08-14
"2519","KW23",2016-08-14,29.4,"KWLine_outside",2016-08-14
"2520","KW22",2016-08-14,29.1,"KWLine_outside",2016-08-14
"2521","KW21",2016-08-14,30,"KWLine_outside",2016-08-14
"2522","KW20",2016-08-14,30.3,"KWLine_outside",2016-08-14
"2523","KW24",2016-08-14,28.5,"KWLine_outside",2016-08-14
"2524","KW19",2016-08-15,30.1,"KWLine_outside",2016-08-15
"2525","KW23",2016-08-15,29.3,"KWLine_outside",2016-08-15
"2526","KW22",2016-08-15,29.3,"KWLine_outside",2016-08-15
"2527","KW21",2016-08-15,30.2,"KWLine_outside",2016-08-15
"2528","KW20",2016-08-15,30.1,"KWLine_outside",2016-08-15
"2529","KW24",2016-08-15,29.2,"KWLine_outside",2016-08-15
"2530","KW19",2016-08-16,29.8,"KWLine_outside",2016-08-16
"2531","KW23",2016-08-16,29.2,"KWLine_outside",2016-08-16
"2532","KW22",2016-08-16,29.4,"KWLine_outside",2016-08-16
"2533","KW21",2016-08-16,30.2,"KWLine_outside",2016-08-16
"2534","KW20",2016-08-16,29.8,"KWLine_outside",2016-08-16
"2535","KW24",2016-08-16,29.1,"KWLine_outside",2016-08-16
"2536","KW19",2016-08-17,29.9,"KWLine_outside",2016-08-17
"2537","KW23",2016-08-17,29.2,"KWLine_outside",2016-08-17
"2538","KW22",2016-08-17,29.3,"KWLine_outside",2016-08-17
"2539","KW21",2016-08-17,30.2,"KWLine_outside",2016-08-17
"2540","KW20",2016-08-17,29.9,"KWLine_outside",2016-08-17
"2541","KW24",2016-08-17,29.2,"KWLine_outside",2016-08-17
"2542","KW19",2016-08-18,30,"KWLine_outside",2016-08-18
"2543","KW23",2016-08-18,29.2,"KWLine_outside",2016-08-18
"2544","KW22",2016-08-18,29.3,"KWLine_outside",2016-08-18
"2545","KW21",2016-08-18,30.3,"KWLine_outside",2016-08-18
"2546","KW20",2016-08-18,29.9,"KWLine_outside",2016-08-18
"2547","KW24",2016-08-18,29.2,"KWLine_outside",2016-08-18
"2548","KW19",2016-08-19,30.1,"KWLine_outside",2016-08-19
"2549","KW23",2016-08-19,29.3,"KWLine_outside",2016-08-19
"2550","KW22",2016-08-19,29.5,"KWLine_outside",2016-08-19
"2551","KW21",2016-08-19,30.4,"KWLine_outside",2016-08-19
"2552","KW20",2016-08-19,30,"KWLine_outside",2016-08-19
"2553","KW24",2016-08-19,28.8,"KWLine_outside",2016-08-19
"2554","KW19",2016-08-20,30.2,"KWLine_outside",2016-08-20
"2555","KW23",2016-08-20,29.4,"KWLine_outside",2016-08-20
"2556","KW22",2016-08-20,29.5,"KWLine_outside",2016-08-20
"2557","KW21",2016-08-20,30.3,"KWLine_outside",2016-08-20
"2558","KW20",2016-08-20,30.2,"KWLine_outside",2016-08-20
"2559","KW24",2016-08-20,29.5,"KWLine_outside",2016-08-20
"2560","KW19",2016-08-21,30.4,"KWLine_outside",2016-08-21
"2561","KW23",2016-08-21,29.6,"KWLine_outside",2016-08-21
"2562","KW22",2016-08-21,28.7,"KWLine_outside",2016-08-21
"2563","KW21",2016-08-21,29.8,"KWLine_outside",2016-08-21
"2564","KW20",2016-08-21,30.4,"KWLine_outside",2016-08-21
"2565","KW24",2016-08-21,28.8,"KWLine_outside",2016-08-21
"2566","KW19",2016-08-22,30.6,"KWLine_outside",2016-08-22
"2567","KW23",2016-08-22,29.1,"KWLine_outside",2016-08-22
"2568","KW22",2016-08-22,28,"KWLine_outside",2016-08-22
"2569","KW21",2016-08-22,28.9,"KWLine_outside",2016-08-22
"2570","KW20",2016-08-22,30.6,"KWLine_outside",2016-08-22
"2571","KW24",2016-08-22,28.6,"KWLine_outside",2016-08-22
"2572","KW19",2016-08-23,30.6,"KWLine_outside",2016-08-23
"2573","KW23",2016-08-23,28.8,"KWLine_outside",2016-08-23
"2574","KW22",2016-08-23,28.1,"KWLine_outside",2016-08-23
"2575","KW21",2016-08-23,29.2,"KWLine_outside",2016-08-23
"2576","KW20",2016-08-23,30.6,"KWLine_outside",2016-08-23
"2577","KW24",2016-08-23,28,"KWLine_outside",2016-08-23
"2578","KW19",2016-08-24,30.6,"KWLine_outside",2016-08-24
"2579","KW23",2016-08-24,28.6,"KWLine_outside",2016-08-24
"2580","KW22",2016-08-24,28.3,"KWLine_outside",2016-08-24
"2581","KW21",2016-08-24,29.1,"KWLine_outside",2016-08-24
"2582","KW20",2016-08-24,30.3,"KWLine_outside",2016-08-24
"2583","KW24",2016-08-24,27.6,"KWLine_outside",2016-08-24
"2584","KW19",2016-08-25,30.4,"KWLine_outside",2016-08-25
"2585","KW23",2016-08-25,28.7,"KWLine_outside",2016-08-25
"2586","KW22",2016-08-25,28.3,"KWLine_outside",2016-08-25
"2587","KW21",2016-08-25,29.1,"KWLine_outside",2016-08-25
"2588","KW20",2016-08-25,30.1,"KWLine_outside",2016-08-25
"2589","KW24",2016-08-25,27.5,"KWLine_outside",2016-08-25
"2590","KW19",2016-08-26,30.6,"KWLine_outside",2016-08-26
"2591","KW23",2016-08-26,28.9,"KWLine_outside",2016-08-26
"2592","KW22",2016-08-26,28.2,"KWLine_outside",2016-08-26
"2593","KW21",2016-08-26,28.9,"KWLine_outside",2016-08-26
"2594","KW20",2016-08-26,30.3,"KWLine_outside",2016-08-26
"2595","KW24",2016-08-26,28,"KWLine_outside",2016-08-26
"2596","KW19",2016-08-27,30.7,"KWLine_outside",2016-08-27
"2597","KW23",2016-08-27,29.2,"KWLine_outside",2016-08-27
"2598","KW22",2016-08-27,28.4,"KWLine_outside",2016-08-27
"2599","KW21",2016-08-27,29.2,"KWLine_outside",2016-08-27
"2600","KW20",2016-08-27,30.4,"KWLine_outside",2016-08-27
"2601","KW24",2016-08-27,28.2,"KWLine_outside",2016-08-27
"2602","KW19",2016-08-28,30.8,"KWLine_outside",2016-08-28
"2603","KW23",2016-08-28,29.2,"KWLine_outside",2016-08-28
"2604","KW22",2016-08-28,28.8,"KWLine_outside",2016-08-28
"2605","KW21",2016-08-28,29.9,"KWLine_outside",2016-08-28
"2606","KW20",2016-08-28,30.6,"KWLine_outside",2016-08-28
"2607","KW24",2016-08-28,28.2,"KWLine_outside",2016-08-28
"2608","KW19",2016-08-29,30.4,"KWLine_outside",2016-08-29
"2609","KW23",2016-08-29,28.9,"KWLine_outside",2016-08-29
"2610","KW22",2016-08-29,28.9,"KWLine_outside",2016-08-29
"2611","KW21",2016-08-29,29.9,"KWLine_outside",2016-08-29
"2612","KW20",2016-08-29,30.4,"KWLine_outside",2016-08-29
"2613","KW24",2016-08-29,27.1,"KWLine_outside",2016-08-29
"2614","KW19",2016-08-30,30.1,"KWLine_outside",2016-08-30
"2615","KW23",2016-08-30,29.1,"KWLine_outside",2016-08-30
"2616","KW22",2016-08-30,29.2,"KWLine_outside",2016-08-30
"2617","KW21",2016-08-30,30.2,"KWLine_outside",2016-08-30
"2618","KW20",2016-08-30,30.1,"KWLine_outside",2016-08-30
"2619","KW24",2016-08-30,27.6,"KWLine_outside",2016-08-30
"2620","KW19",2016-08-31,29.6,"KWLine_outside",2016-08-31
"2621","KW23",2016-08-31,28.7,"KWLine_outside",2016-08-31
"2622","KW22",2016-08-31,28.8,"KWLine_outside",2016-08-31
"2623","KW21",2016-08-31,29.9,"KWLine_outside",2016-08-31
"2624","KW20",2016-08-31,29.5,"KWLine_outside",2016-08-31
"2625","KW24",2016-08-31,27,"KWLine_outside",2016-08-31
"2626","KW19",2016-09-01,29.3,"KWLine_outside",2016-09-01
"2627","KW23",2016-09-01,28.6,"KWLine_outside",2016-09-01
"2628","KW22",2016-09-01,28.4,"KWLine_outside",2016-09-01
"2629","KW21",2016-09-01,29.5,"KWLine_outside",2016-09-01
"2630","KW20",2016-09-01,29.3,"KWLine_outside",2016-09-01
"2631","KW24",2016-09-01,27.2,"KWLine_outside",2016-09-01
"2632","KW19",2016-09-02,29.2,"KWLine_outside",2016-09-02
"2633","KW23",2016-09-02,28.4,"KWLine_outside",2016-09-02
"2634","KW22",2016-09-02,27.8,"KWLine_outside",2016-09-02
"2635","KW21",2016-09-02,29,"KWLine_outside",2016-09-02
"2636","KW20",2016-09-02,29.2,"KWLine_outside",2016-09-02
"2637","KW24",2016-09-02,27,"KWLine_outside",2016-09-02
"2638","KW19",2016-09-03,29.2,"KWLine_outside",2016-09-03
"2639","KW23",2016-09-03,28.1,"KWLine_outside",2016-09-03
"2640","KW22",2016-09-03,27.8,"KWLine_outside",2016-09-03
"2641","KW21",2016-09-03,28.7,"KWLine_outside",2016-09-03
"2642","KW20",2016-09-03,29,"KWLine_outside",2016-09-03
"2643","KW24",2016-09-03,27.1,"KWLine_outside",2016-09-03
"2644","KW19",2016-09-04,29.3,"KWLine_outside",2016-09-04
"2645","KW23",2016-09-04,27.7,"KWLine_outside",2016-09-04
"2646","KW22",2016-09-04,27.7,"KWLine_outside",2016-09-04
"2647","KW21",2016-09-04,28.6,"KWLine_outside",2016-09-04
"2648","KW20",2016-09-04,29.1,"KWLine_outside",2016-09-04
"2649","KW24",2016-09-04,26.7,"KWLine_outside",2016-09-04
"2650","KW19",2016-09-05,29.3,"KWLine_outside",2016-09-05
"2651","KW23",2016-09-05,27.4,"KWLine_outside",2016-09-05
"2652","KW22",2016-09-05,27.6,"KWLine_outside",2016-09-05
"2653","KW21",2016-09-05,28.4,"KWLine_outside",2016-09-05
"2654","KW20",2016-09-05,29.1,"KWLine_outside",2016-09-05
"2655","KW24",2016-09-05,26.8,"KWLine_outside",2016-09-05
"2656","KW19",2016-09-06,29.6,"KWLine_outside",2016-09-06
"2657","KW23",2016-09-06,28.1,"KWLine_outside",2016-09-06
"2658","KW22",2016-09-06,27.6,"KWLine_outside",2016-09-06
"2659","KW21",2016-09-06,28.5,"KWLine_outside",2016-09-06
"2660","KW20",2016-09-06,29.5,"KWLine_outside",2016-09-06
"2661","KW24",2016-09-06,26.9,"KWLine_outside",2016-09-06
"2662","KW19",2016-09-07,29.7,"KWLine_outside",2016-09-07
"2663","KW23",2016-09-07,27,"KWLine_outside",2016-09-07
"2664","KW22",2016-09-07,27.4,"KWLine_outside",2016-09-07
"2665","KW21",2016-09-07,28.2,"KWLine_outside",2016-09-07
"2666","KW20",2016-09-07,29.3,"KWLine_outside",2016-09-07
"2667","KW24",2016-09-07,26.3,"KWLine_outside",2016-09-07
"2668","KW23",2016-09-08,28.2,"KWLine_outside",2016-09-08
"2669","KW22",2016-09-08,27,"KWLine_outside",2016-09-08
"2670","KW21",2016-09-08,27.9,"KWLine_outside",2016-09-08
"2671","KW20",2016-09-08,29.8,"KWLine_outside",2016-09-08
"2672","KW24",2016-09-08,27.1,"KWLine_outside",2016-09-08
"2673","KW19",2016-09-08,26.4,"KWLine_outside",2016-09-08
"2674","KW23",2016-09-09,28.7,"KWLine_outside",2016-09-09
"2675","KW22",2016-09-09,27.2,"KWLine_outside",2016-09-09
"2676","KW21",2016-09-09,28.3,"KWLine_outside",2016-09-09
"2677","KW20",2016-09-09,29.9,"KWLine_outside",2016-09-09
"2678","KW24",2016-09-09,28.2,"KWLine_outside",2016-09-09
"2679","KW19",2016-09-09,29.7,"KWLine_outside",2016-09-09
"2680","KW23",2016-09-10,28.6,"KWLine_outside",2016-09-10
"2681","KW22",2016-09-10,27.8,"KWLine_outside",2016-09-10
"2682","KW21",2016-09-10,29.4,"KWLine_outside",2016-09-10
"2683","KW20",2016-09-10,29.4,"KWLine_outside",2016-09-10
"2684","KW24",2016-09-10,28.5,"KWLine_outside",2016-09-10
"2685","KW19",2016-09-10,29.3,"KWLine_outside",2016-09-10
"2686","KW23",2016-09-11,28.5,"KWLine_outside",2016-09-11
"2687","KW22",2016-09-11,28.3,"KWLine_outside",2016-09-11
"2688","KW21",2016-09-11,29.5,"KWLine_outside",2016-09-11
"2689","KW20",2016-09-11,29.2,"KWLine_outside",2016-09-11
"2690","KW24",2016-09-11,28.5,"KWLine_outside",2016-09-11
"2691","KW19",2016-09-11,28.9,"KWLine_outside",2016-09-11
"2692","KW23",2016-09-12,28.4,"KWLine_outside",2016-09-12
"2693","KW22",2016-09-12,28.6,"KWLine_outside",2016-09-12
"2694","KW21",2016-09-12,29.4,"KWLine_outside",2016-09-12
"2695","KW20",2016-09-12,29.2,"KWLine_outside",2016-09-12
"2696","KW24",2016-09-12,28.4,"KWLine_outside",2016-09-12
"2697","KW19",2016-09-12,29,"KWLine_outside",2016-09-12
"2698","KW23",2016-09-13,28.6,"KWLine_outside",2016-09-13
"2699","KW22",2016-09-13,28.5,"KWLine_outside",2016-09-13
"2700","KW21",2016-09-13,29.5,"KWLine_outside",2016-09-13
"2701","KW20",2016-09-13,29.3,"KWLine_outside",2016-09-13
"2702","KW24",2016-09-13,28.5,"KWLine_outside",2016-09-13
"2703","KW19",2016-09-13,29,"KWLine_outside",2016-09-13
